"URI"	"scientificName"	"is_current"
"http://florabase.dec.wa.gov.au/browse/profile/4537"	"Tetratheca nuda Lindl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4538"	"Tetratheca parvifolia Joy Thomps."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4539"	"Tetratheca paucifolia Joy Thomps."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4540"	"Tetratheca pilifera Lindl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4541"	"Tetratheca pubescens Turcz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4542"	"Tetratheca remota Joy Thomps."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4543"	"Tetratheca retrorsa Joy Thomps."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4544"	"Tetratheca setigera Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4545"	"Tetratheca similis Joy Thomps."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4546"	"Tetratheca virgata Steetz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4547"	"Tremandra diffusa DC."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4548"	"Tremandra stelligera DC."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4549"	"Comesperma acerosum Steetz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4550"	"Comesperma calymega Labill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4551"	"Comesperma ciliatum Steetz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4552"	"Comesperma confertum Labill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4553"	"Comesperma drummondii Steetz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4554"	"Comesperma flavum DC."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4555"	"Comesperma integerrimum Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4556"	"Comesperma lanceolatum Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4557"	"Comesperma nudiusculum DC."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4558"	"Comesperma pallidum Pedley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4559"	"Comesperma polygaloides F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4560"	"Comesperma rhadinocarpum F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4561"	"Comesperma scoparium Steetz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4562"	"Comesperma secundum DC."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4563"	"Comesperma spinosum F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4564"	"Comesperma virgatum Labill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4565"	"Comesperma viscidulum F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4566"	"Comesperma volubile Labill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4567"	"Comesperma xanthocarpum Steud."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4568"	"Polygala arvensis Willd."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4569"	"Polygala chinensis L."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4570"	"Polygala eriocephala Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4571"	"Polygala exsquarrosa Adema"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4572"	"Polygala isingii Pedley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4573"	"Polygala linariifolia Willd."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4574"	"Polygala longifolia Poir."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4575"	"Polygala rhinanthoides Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4576"	"Polygala stenoclada Benth."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4577"	"Polygala tepperi F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4578"	"Polygala virgata Thunb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4579"	"Adriana glabrata Gaudich."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4580"	"Adriana hookeri (F.Muell.) Muell.Arg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4581"	"Adriana klotzschii (F.Muell.) Muell.Arg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4582"	"Adriana quadripartita (Labill.) Muell.Arg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4583"	"Adriana tomentosa Gaudich."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4584"	"Amperea conferta Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4585"	"Amperea ericoides A.Juss."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4586"	"Amperea micrantha Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4587"	"Amperea protensa Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4588"	"Amperea volubilis Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4589"	"Antidesma ghaesembilla Gaertn."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4590"	"Bertya cupressoidea (Gruning) Airy Shaw"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4591"	"Bertya dimerostigma F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4592"	"Beyeria brevifolia (Muell.Arg.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4593"	"Beyeria calycina Airy Shaw"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4594"	"Beyeria cinerea (Muell.Arg.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4595"	"Beyeria cygnorum (Muell.Arg.) Benth."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4596"	"Beyeria gardneri Airy Shaw"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4597"	"Beyeria latifolia (Muell.Arg.) Baill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4598"	"Beyeria lechenaultii (DC.) Baill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4599"	"Beyeria lepidopetala F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4600"	"Beyeria similis (Muell.Arg.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4601"	"Beyeria viscosa (Labill.) Miq."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4602"	"Breynia cernua (Poir.) Muell.Arg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4603"	"Bridelia tomentosa Blume"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4604"	"Calycopeplus casuarinoides L.S.Sm."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4605"	"Calycopeplus ephedroides Planch."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4606"	"Calycopeplus marginatus Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4607"	"Chrozophora tinctoria (L.) A.Juss."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4608"	"Claoxylon tenerifolium (Baill.) F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4609"	"Croton prunifolius Airy Shaw"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4610"	"Croton tomentellus F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4611"	"Dimorphocalyx australiensis C.T.White"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4612"	"Drypetes lasiogyna (F.Muell.) Pax & K.Hoffm."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4613"	"Eremocarpus setiger (Hook.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4614"	"Euphorbia alsiniflora Baill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4615"	"Euphorbia armstrongiana DC."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4616"	"Euphorbia atoto G.Forst."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4617"	"Euphorbia australis Boiss."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4618"	"Euphorbia baueri Boiss."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4619"	"Euphorbia biconvexa Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4620"	"Euphorbia boophthona C.A.Gardner"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4621"	"Euphorbia cinerea W.Fitzg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4622"	"Euphorbia clementii Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4623"	"Euphorbia coghlanii Bailey"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4624"	"Euphorbia dendroides L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4625"	"Euphorbia distans W.Fitzg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4626"	"Euphorbia drummondii Boiss."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4627"	"Euphorbia helioscopia L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4628"	"Euphorbia heterohpylla L."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4629"	"Euphorbia hirta L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4630"	"Euphorbia inappendiculata Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4631"	"Euphorbia lathyrus L."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4632"	"Euphorbia macgillivrayi Boiss."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4633"	"Euphorbia marginata Pursh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4634"	"Euphorbia mitchelliana Boiss."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4635"	"Euphorbia myrtoides Boiss."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4636"	"Euphorbia paralias L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4637"	"Euphorbia parvicaruncula D.C.Hassall"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4638"	"Euphorbia peplus L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4639"	"Euphorbia plumerioides Hassk."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4640"	"Euphorbia sarcostemmoides J.H.Willis"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4641"	"Euphorbia schizolepis Boiss."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4642"	"Euphorbia schultzii Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4643"	"Euphorbia segetalis L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4644"	"Euphorbia sharkoensis Baill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4645"	"Euphorbia sparrmanii Boiss."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4646"	"Euphorbia stevenii Bailey"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4647"	"Euphorbia tannensis Spreng."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4648"	"Euphorbia terracina L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4649"	"Euphorbia vachellii Hook. & Arn."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4650"	"Euphorbia wheeleri Baill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4653"	"Flueggea leucopyrus Willd."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4654"	"Flueggea virosa (Willd.) Voigt"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4655"	"Glochidion disparipes Airy Shaw"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4656"	"Jatropha gossypiifolia L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4657"	"Leptopus decaisnei (Benth.) Pojark."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4658"	"Mallotus nesophilus Muell.Arg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4659"	"Mallotus repandus (Willd.) Muell.Arg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4660"	"Mercurialis annua L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4661"	"Monotaxis gracilis (Muell.Arg.) Baill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4662"	"Monotaxis grandiflora Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4663"	"Monotaxis lurida (Muell.Arg.) Benth."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4664"	"Monotaxis luteiflora F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4665"	"Monotaxis megacarpa F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4666"	"Monotaxis occidentalis Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4667"	"Monotaxis paxii Gruning"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4668"	"Monotaxis tenuis Airy Shaw"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4669"	"Omalanthus novo-guineensis (Warb.) Lauterb. & K.Schum."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4670"	"Petalostigma nummularium Airy Shaw"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4671"	"Petalostigma pubescens Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4672"	"Petalostigma quadriloculare F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4673"	"Phyllanthus amarus Schumach."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4674"	"Phyllanthus aridus Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4675"	"Phyllanthus calycinus Labill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4676"	"Phyllanthus ciccoides Muell.Arg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4677"	"Phyllanthus fuernrohrii F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4678"	"Phyllanthus indigoferoides Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4679"	"Phyllanthus lacunellus Airy Shaw"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4680"	"Phyllanthus maderaspatensis L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4681"	"Phyllanthus maitlandianus Diels"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4682"	"Phyllanthus minutiflorus (F.Muell.) Muell.Arg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4683"	"Phyllanthus polycladus W.Fitzg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4684"	"Phyllanthus reticulatus Poir."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4685"	"Phyllanthus scaber Klotzsch"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4686"	"Phyllanthus trachygyne Benth."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4687"	"Phyllanthus virgatus G.Forst."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4688"	"Poranthera drummondii Klotzsch"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4689"	"Poranthera ericoides Klotzsch"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4690"	"Poranthera huegelii Klotzsch"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4691"	"Poranthera microphylla Brongn."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4692"	"Poranthera triandra J.M.Black"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4693"	"Pseudanthus nematophorus F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4694"	"Pseudanthus virgatus (Klotzsch) Muell.Arg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4695"	"Ricinocarpos glaucus Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4696"	"Ricinocarpos ledifolius F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4697"	"Ricinocarpos marginatus (A.Cunn.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4698"	"Ricinocarpos muricatus Muell.Arg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4699"	"Ricinocarpos psilocladus (Muell.Arg.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4700"	"Ricinocarpos rosmarinifolius (A.Cunn.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4701"	"Ricinocarpos stylosus Diels"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4702"	"Ricinocarpos trichophorus Muell.Arg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4703"	"Ricinocarpos tuberculatus Muell.Arg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4704"	"Ricinocarpos velutinus F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4705"	"Ricinus communis L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4706"	"Sauropus crassifolius (Muell.Arg.) Airy Shaw"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4707"	"Sauropus glaucus (F.Muell.) Airy Shaw"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4708"	"Sauropus huntii (Ewart & O.B.Davies) Airy Shaw"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4709"	"Sauropus ochrophyllus (Benth.) Airy Shaw"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4710"	"Sauropus rigens (F.Muell.) Airy Shaw"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4711"	"Sauropus trachyspermus (F.Muell.) Airy Shaw"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4712"	"Sebastiania chamaelea (L.) Muell.Arg."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4713"	"Stachystemon axillaris A.S.George"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4714"	"Stachystemon brachyphyllus Muell.Arg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4715"	"Stachystemon polyandrus (F.Muell.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4716"	"Stachystemon vermicularis Planch."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4717"	"Callitriche stagnalis Scop."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4718"	"Buchanania obovata Engl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4719"	"Mangifera indica L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4720"	"Ilex arnhemensis (F.Muell.) Loes."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4721"	"Cassine melanocarpa (F.Muell.) Kuntze"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4722"	"Denhamia obscura (A.Rich.) Walp."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4723"	"Maytenus cunninghamii (Hook.) Loes."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4724"	"Maytenus ferdinandi Jessup"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4725"	"Psammomoya choretroides (F.Muell.) Diels & Loes."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4726"	"Psammomoya ephedroides Diels & Loes."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4727"	"Salacia chinensis L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4728"	"Macgregoria racemigera F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4729"	"Stackhousia clementii Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4730"	"Stackhousia dielsii Pamp."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4731"	"Stackhousia intermedia F.M.Bailey"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4732"	"Stackhousia megaloptera F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4733"	"Stackhousia monogyna Labill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4734"	"Stackhousia muricata Lindl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4735"	"Stackhousia scoparia Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4736"	"Stackhousia umbellata C.A.Gardner & A.S.George"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4737"	"Tripterococcus brunonis Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4738"	"Alectryon kimberleyanus S.T.Reynolds"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4739"	"Alectryon oleifolius (Desf.) S.T.Reynolds"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4740"	"Atalaya hemiglauca (F.Muell.) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4741"	"Atalaya salicifolia (A.DC.) Blume"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4742"	"Atalaya variifolia Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4743"	"Cardiospermum halicacabum L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4744"	"Cupaniopsis anacardioides (A.Rich.) Radlk."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4745"	"Diplopeltis eriocarpa (Benth.) Hemsl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4746"	"Diplopeltis huegelii Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4747"	"Diplopeltis intermedia A.S.George"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4748"	"Diplopeltis petiolaris Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4749"	"Diplopeltis stuartii F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4750"	"Distichostemon filamentosus S.Moore"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/4751"	"Distichostemon hispidulus (Endl.) Baill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4752"	"Dodonaea adenophora Miq."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4753"	"Dodonaea amblyophylla Diels"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4754"	"Dodonaea aptera Miq."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4755"	"Dodonaea bursariifolia F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4756"	"Dodonaea caespitosa Diels"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4757"	"Dodonaea ceratocarpa Endl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4758"	"Dodonaea concinna Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4759"	"Dodonaea coriacea (Ewart & O.B.Davies) McGill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4760"	"Dodonaea divaricata Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4761"	"Dodonaea ericoides Miq."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4762"	"Dodonaea glandulosa J.G.West"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4763"	"Dodonaea hackettiana W.Fitzg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/4764"	"Dodonaea hexandra F.Muell."	"Y"
